product_id,total_orders,total_reorders,department_id
25894,48,22,5
20010,48,27,13
13178,48,18,1
3660,48,21,1
3815,48,7,13
19016,48,14,3
34236,48,19,21
29040,48,13,11
38198,48,20,13
5316,48,9,17
6888,48,25,20
28693,48,15,13
21297,48,23,1
7895,48,9,17
12402,48,13,13
33363,48,9,21
33067,48,7,7
29811,48,19,17
4569,48,17,19
25116,48,17,1
9287,48,16,5
21283,48,11,20
12494,48,20,8
31397,48,9,11
5394,48,15,13
16937,48,5,13
11789,48,13,13
3430,48,31,7
34035,48,14,3
18407,48,15,16
36927,48,30,7
34409,48,20,14
37242,48,17,19
24000,48,12,7
16388,48,5,17
8858,47,15,13
17244,47,21,8
6211,47,34,7
17940,47,8,13
5377,47,15,9
6820,47,25,7
36262,47,14,11
29995,47,20,19
21400,47,9,1
1980,47,17,11
26693,47,11,11
26687,47,21,20
15013,47,22,19
9452,47,12,13
24357,47,17,14
3559,47,14,5
21714,47,7,13
39255,47,30,19
29647,47,24,16
23968,47,18,15
30070,47,9,6
29633,47,25,15
3845,47,19,18
16663,47,17,16
39290,47,22,1
19316,47,17,11
3516,47,22,20
25777,47,17,13
9478,47,2,11
2840,47,32,15
12969,47,13,16
24414,47,7,11
12967,47,15,11
9489,47,10,19
5455,47,7,7
23880,47,7,11
24436,47,12,21
36385,47,18,1
10647,47,20,17
24465,47,22,13
17521,47,23,6
29562,47,9,11
10656,47,29,1
27089,47,17,19
23823,47,19,13
17777,47,33,19
22762,47,29,8
29521,47,12,13
27120,47,12,6
10404,47,14,11
32589,47,35,18
26501,47,3,4
23779,47,16,9
21204,47,10,13
35713,47,31,18
23746,47,19,19
14022,47,18,7
3973,47,3,9
27158,47,3,11
5518,47,34,6
32526,47,6,9
23701,47,31,8
26447,47,14,19
15068,47,22,19
21939,47,29,19
28343,47,20,6
8293,47,29,19
29385,47,28,19
15071,47,16,5
11295,47,11,16
11808,47,26,19
6976,47,8,7
21977,47,4,1
23627,47,32,17
14238,47,22,1
27305,47,23,16
7006,47,6,11
37685,47,19,7
32319,47,3,11
18667,47,2,11
12778,47,9,3
38518,47,35,7
29237,47,10,17
22057,47,21,17
36733,47,8,11
15092,47,17,11
32283,47,19,2
4963,47,19,4
17373,47,28,19
19630,47,12,11
11302,47,36,7
29169,47,15,19
19663,47,28,7
17381,47,3,1
25744,47,23,19
24862,47,25,11
18149,47,3,13
4154,47,14,15
28455,47,26,3
5674,47,15,15
978,47,22,14
4172,47,21,11
32121,47,18,11
36875,47,28,5
9721,47,20,1
20863,47,2,6
20853,47,20,19
12457,47,2,11
30686,47,15,5
35273,47,15,13
20225,47,6,11
4573,47,27,19
4865,47,25,7
18467,47,9,13
38262,47,16,15
16092,47,30,7
90,47,24,14
5781,47,23,16
34015,47,9,4
10192,47,3,13
7679,47,4,6
20749,47,15,17
11855,47,11,9
38214,47,13,18
31304,47,24,19
19858,47,9,19
23289,47,22,9
16907,47,14,12
8974,47,18,15
12477,47,23,16
35133,47,17,2
17599,47,4,6
1097,47,17,5
15372,47,24,11
7643,47,24,1
1610,47,24,19
25726,47,33,16
35120,47,30,7
2648,47,14,15
15786,47,20,7
34072,47,20,3
20350,47,25,8
221,47,24,7
7603,47,26,19
34130,47,13,13
25245,47,27,19
39986,47,9,13
37223,47,24,17
17073,47,24,1
40023,47,14,11
9879,47,3,19
3063,47,27,7
18267,47,0,13
25345,47,22,8
12815,47,13,4
8577,47,21,7
5900,47,21,15
28638,47,19,17
20190,47,8,11
12829,47,18,7
23053,47,25,19
13545,47,7,11
12825,47,15,5
25827,47,15,13
37936,47,12,1
37920,47,30,8
34404,47,17,2
6279,47,6,11
28213,47,12,16
4496,47,26,8
14948,47,17,4
29819,47,7,17
32993,47,17,7
24188,47,18,13
24130,47,10,6
24206,47,13,11
13311,47,13,11
29876,47,25,19
5280,47,16,4
6054,47,27,15
36026,47,22,1
19201,47,14,19
6803,47,30,7
16742,47,14,18
45459,47,24,7
46641,47,17,14
44839,47,17,11
44709,47,15,11
44965,47,13,16
40791,47,28,19
40853,47,20,12
44235,47,21,1
44077,47,8,21
49563,47,14,7
41261,47,25,11
41322,47,20,1
47554,47,39,19
48427,47,26,9
47468,47,31,20
48659,47,8,11
41826,47,25,14
45985,47,21,18
41877,47,20,13
41979,47,22,19
46116,47,17,17
47076,47,18,11
46161,47,13,1
40450,47,18,1
43133,47,22,7
48703,47,17,1
42100,47,16,4
42125,47,22,9
48324,47,7,11
42260,47,26,14
42784,47,18,7
46750,47,5,13
42452,47,8,13
47972,46,24,19
45617,46,13,11
44007,46,17,19
47043,46,16,17
42057,46,9,2
46329,46,17,1
47597,46,5,13
47217,46,30,19
46443,46,24,20
49289,46,21,19
48534,46,16,13
45252,46,21,1
41867,46,11,7
47369,46,19,1
45270,46,25,7
43532,46,35,16
47447,46,23,1
48540,46,21,6
42968,46,13,1
42883,46,20,3
43880,46,20,21
44119,46,4,13
47299,46,16,12
46991,46,15,12
41508,46,11,11
44790,46,10,7
44844,46,9,1
47515,46,7,11
45414,46,23,16
42417,46,2,11
45080,46,17,11
44066,46,14,1
49658,46,21,16
45871,46,17,15
43679,46,12,11
46240,46,23,15
46909,46,19,19
45467,46,13,11
42912,46,17,14
49064,46,6,11
42081,46,11,16
16866,46,15,11
33012,46,14,13
21785,46,13,1
32137,46,30,7
18746,46,10,9
26473,46,22,11
17548,46,23,7
14568,46,9,2
37299,46,20,19
22753,46,15,11
31655,46,20,12
19985,46,28,19
29269,46,33,7
22361,46,10,11
8562,46,17,3
20924,46,28,17
19126,46,23,1
11280,46,6,11
17523,46,5,2
30270,46,17,17
31858,46,24,19
4007,46,8,11
22743,46,18,4
19692,46,30,19
16886,46,24,16
13983,46,39,19
23611,46,21,19
25310,46,19,19
21148,46,3,19
17012,46,16,16
13700,46,15,21
12651,46,12,1
18085,46,19,17
21426,46,7,11
22382,46,25,7
12327,46,29,6
565,46,9,14
1548,46,29,21
17970,46,18,2
22467,46,13,4
15878,46,23,1
38795,46,10,21
4926,46,6,9
3729,46,23,7
29507,46,26,19
11439,46,4,9
5106,46,33,19
11724,46,36,7
1016,46,5,13
16720,46,8,14
15047,46,12,17
1334,46,13,13
27667,46,27,7
40026,46,9,17
30886,46,18,1
13562,46,17,13
8677,46,23,16
24520,46,30,15
7595,46,39,5
32294,46,15,11
39718,46,29,8
17782,46,29,3
12488,46,14,3
29067,46,15,7
28734,46,31,7
4757,46,9,1
31788,46,18,18
26176,46,14,19
15353,46,28,8
31312,46,19,7
7938,46,34,5
29532,46,20,20
27700,46,14,1
2370,46,25,19
3934,46,33,7
17805,46,24,21
16164,46,18,9
30446,46,19,12
33775,46,9,1
12608,46,22,6
30565,46,24,13
24346,46,24,19
7048,46,18,7
1007,46,17,18
39809,46,28,8
6578,46,10,11
29090,46,7,16
9010,46,28,1
12473,46,33,5
16107,46,23,20
13531,46,1,16
9061,46,25,1
6449,46,6,11
28000,46,24,7
8364,46,28,20
38237,46,9,1
33553,46,5,13
11102,46,14,17
19837,46,14,9
38334,46,12,19
4657,46,7,17
38463,46,10,19
25604,46,10,9
9037,46,18,7
22775,46,11,17
16562,46,3,6
7789,46,26,11
6843,46,9,13
34490,46,27,1
26281,46,9,9
21102,46,17,13
35180,46,12,11
2490,46,9,6
39486,46,14,11
2189,46,27,16
20294,46,26,19
22297,46,15,11
241,46,27,1
19774,46,14,2
32245,46,15,13
10704,46,15,11
39627,46,7,13
20905,46,11,13
36219,46,18,19
28170,46,8,13
16547,46,26,1
19778,46,6,18
37439,46,24,3
27862,46,6,17
27855,46,17,11
10088,46,33,11
38682,46,21,14
27420,46,14,11
2379,46,19,16
38543,46,14,9
18402,46,23,20
10729,46,35,14
17112,46,21,1
11221,46,19,9
5284,46,22,7
29902,46,35,18
12160,46,13,17
8171,46,9,15
22324,46,24,9
21680,46,10,15
31048,46,3,19
33500,46,16,19
36900,46,5,17
17094,46,11,19
12629,46,18,19
6499,46,16,1
35879,46,5,13
4224,46,13,11
32430,46,18,11
10982,46,9,4
5495,46,8,1
3162,46,3,11
23089,46,25,11
34498,46,10,11
14405,46,20,21
20037,46,19,13
28645,46,14,7
37798,46,18,8
36195,46,11,1
20545,46,13,13
37309,46,23,19
14923,46,22,11
39896,45,14,11
28263,45,1,13
22188,45,20,1
26167,45,37,2
27915,45,8,17
23628,45,13,7
24975,45,26,9
24979,45,27,7
9157,45,20,19
26855,45,23,15
32022,45,11,11
13867,45,22,16
33625,45,12,11
32483,45,1,13
1047,45,15,16
25481,45,11,1
38629,45,12,17
19127,45,21,13
35964,45,3,11
14762,45,10,2
32796,45,16,3
17343,45,16,11
28093,45,15,1
21166,45,14,15
12643,45,11,9
33974,45,23,15
24145,45,17,19
7155,45,10,21
28949,45,17,16
13584,45,28,14
13233,45,16,21
25077,45,24,1
12594,45,12,18
39488,45,17,14
21399,45,25,7
2030,45,11,16
22302,45,8,13
2123,45,24,15
31122,45,5,6
10901,45,14,16
13919,45,16,7
22314,45,17,11
35154,45,5,9
10559,45,14,15
13315,45,16,11
13007,45,23,12
8263,45,12,14
8137,45,7,11
25129,45,24,15
22334,45,7,11
5382,45,25,7
13313,45,12,17
23268,45,28,19
29859,45,20,9
9204,45,10,1
6637,45,12,19
462,45,8,11
5813,45,5,17
38685,45,2,13
22366,45,15,14
8752,45,9,11
37811,45,9,11
26012,45,21,19
15362,45,3,17
14646,45,22,19
6419,45,11,11
7617,45,2,17
25198,45,17,21
15169,45,2,17
31119,45,25,9
26517,45,16,7
17591,45,17,11
12487,45,31,16
21455,45,10,11
3461,45,29,5
1566,45,23,20
2948,45,3,11
20129,45,11,4
39214,45,21,8
22784,45,2,13
16736,45,24,16
25263,45,22,16
3739,45,18,19
3083,45,24,19
9230,45,18,7
13686,45,14,1
4380,45,6,9
22615,45,5,17
18093,45,18,7
31179,45,30,8
21637,45,4,4
38958,45,11,1
37282,45,14,1
19334,45,27,7
15346,45,14,11
34973,45,14,11
22492,45,12,12
3049,45,5,11
25342,45,5,15
7352,45,38,19
37757,45,28,13
9899,45,20,19
11730,45,15,4
27763,45,3,13
40070,45,26,7
16252,45,34,7
20251,45,3,17
23900,45,22,18
12708,45,28,8
34944,45,34,8
19324,45,11,17
37408,45,27,9
524,45,23,18
20480,45,23,18
16951,45,15,20
19314,45,25,19
20467,45,20,12
16246,45,17,19
29632,45,25,19
7506,45,16,21
18160,45,9,9
1477,45,19,1
34697,45,12,6
20194,45,34,19
14692,45,4,2
30061,45,16,3
4648,45,23,7
21723,45,6,13
1976,45,2,11
36013,45,7,17
28140,45,5,14
2973,45,16,19
25444,45,13,11
15560,45,6,13
8836,45,27,19
17491,45,13,1
29737,45,27,8
33800,45,27,16
29159,45,3,11
24814,45,3,13
38481,45,9,15
5623,45,14,8
31479,45,21,19
4087,45,23,12
2436,45,16,9
12184,45,15,19
14212,45,14,12
36719,45,19,19
23479,45,21,1
25485,45,26,11
34828,45,3,13
24878,45,17,11
15714,45,19,11
19266,45,22,3
5332,45,15,2
37560,45,29,16
13875,45,41,2
16201,45,29,8
7744,45,8,13
31336,45,33,7
20880,45,21,1
36894,45,18,13
44938,45,16,7
46255,45,10,11
48964,45,14,13
44528,45,23,1
41788,45,22,16
43899,45,15,19
45428,45,24,19
49170,45,19,3
41134,45,10,11
41161,45,7,7
41521,45,14,20
42054,45,26,7
40718,45,22,19
45716,45,15,19
46295,45,27,8
42572,45,18,20
45533,45,26,7
43226,45,14,11
42674,45,10,11
49220,45,16,7
47536,45,7,11
44346,45,30,7
48467,45,7,7
46608,45,18,18
43446,45,29,1
45197,45,12,15
44705,45,22,20
48966,45,27,1
46711,45,25,16
43383,45,18,17
47701,45,16,11
46237,45,8,7
47905,45,17,9
49001,45,14,11
45294,45,25,5
41997,45,8,11
45016,45,1,13
46057,45,7,11
40740,45,11,7
48633,45,9,19
41611,44,3,17
49012,44,12,4
41820,44,10,11
41781,44,14,19
45183,44,12,13
40901,44,19,5
41286,44,16,15
45422,44,4,21
42098,44,16,12
46211,44,13,11
45568,44,21,19
45408,44,17,1
47707,44,30,1
40680,44,19,7
40686,44,4,1
48412,44,19,16
43139,44,6,19
48892,44,28,3
41451,44,13,11
49427,44,8,15
49576,44,17,18
46497,44,24,9
44941,44,13,11
41980,44,6,17
43620,44,8,11
43618,44,10,11
47844,44,11,16
43614,44,18,11
43608,44,8,11
44417,44,11,11
41558,44,24,21
47693,44,15,20
42761,44,8,11
45469,44,15,7
43268,44,7,3
45782,44,5,13
46048,44,29,6
48579,44,12,9
45798,44,17,17
45803,44,4,17
40833,44,12,16
40491,44,28,8
44905,44,20,8
45987,44,19,13
48801,44,10,12
47335,44,12,21
41749,44,9,19
48282,44,24,5
2561,44,23,13
12106,44,8,17
30501,44,12,15
17683,44,32,7
22126,44,22,7
21691,44,28,7
27043,44,7,2
22342,44,10,11
1195,44,27,11
20272,44,20,5
8881,44,23,1
31887,44,24,16
21659,44,8,17
38954,44,7,11
17765,44,10,4
14970,44,24,19
23276,44,9,19
18944,44,11,11
2233,44,9,11
12976,44,10,11
15845,44,13,17
36350,44,17,7
5229,44,19,11
30716,44,15,16
14079,44,16,11
17336,44,5,19
5934,44,14,19
11814,44,24,8
3521,44,21,18
23626,44,25,15
23065,44,8,11
12776,44,7,4
17218,44,23,5
36271,44,21,7
24039,44,14,1
14313,44,0,11
5430,44,11,11
20729,44,31,8
14383,44,5,11
15086,44,22,7
8120,44,14,11
1088,44,16,17
8608,44,9,11
27154,44,21,13
9164,44,24,3
16954,44,28,7
30358,44,5,11
27174,44,4,4
38597,44,14,11
4053,44,21,8
25576,44,33,13
32311,44,27,18
5949,44,23,7
21487,44,14,17
26902,44,5,19
39637,44,19,1
28903,44,15,7
28400,44,16,14
26852,44,17,7
10083,44,15,20
4885,44,17,11
12374,44,21,16
12147,44,4,13
26470,44,30,3
19592,44,33,19
6249,44,14,13
23380,44,14,1
10076,44,12,15
22578,44,13,11
16842,44,13,3
17753,44,27,13
11780,44,16,8
27002,44,26,18
33244,44,7,13
14777,44,36,11
1041,44,31,16
35955,44,21,19
5981,44,8,11
21708,44,16,6
38394,44,7,11
26989,44,22,13
37471,44,20,13
19526,44,8,14
15982,44,19,12
38999,44,17,20
20092,44,17,19
10817,44,21,19
33683,44,16,13
20111,44,16,19
25453,44,15,7
29916,44,2,13
36225,44,28,9
5568,44,11,20
25510,44,14,11
22088,44,10,4
27600,44,10,19
7002,44,12,1
21402,44,35,13
39828,44,24,20
25082,44,13,3
36755,44,18,4
6579,44,14,11
23812,44,14,11
23201,44,16,19
8538,44,8,13
929,44,15,15
22215,44,13,17
15657,44,38,13
26337,44,23,19
27708,44,14,17
1654,44,17,19
14729,44,10,19
7342,44,10,19
14251,44,16,3
8937,44,19,20
17582,44,10,11
25632,44,10,15
36048,44,25,11
13950,44,20,14
27547,44,19,3
34196,44,20,1
11831,44,23,13
4668,44,10,9
4640,44,17,16
785,44,0,7
18294,44,23,1
10947,44,17,16
29554,44,24,8
22261,44,20,19
4914,44,26,16
10678,44,29,19
29556,44,7,13
20648,44,11,12
30947,44,17,11
31807,44,13,11
27739,44,20,3
23159,44,5,16
14019,44,25,16
29860,44,19,7
5877,44,23,19
11330,44,18,19
31199,44,11,17
34547,44,18,20
306,44,13,4
3946,44,26,1
31833,44,9,4
35657,44,11,11
35088,44,23,7
4245,44,3,19
1180,44,12,20
26005,44,13,13
21218,44,19,19
29498,44,20,19
20221,44,9,13
15888,44,6,19
7190,44,20,7
16707,44,10,2
21202,44,9,17
30606,44,5,11
12893,44,19,1
917,44,7,19
14790,44,12,7
33481,44,29,19
25899,44,13,7
31220,44,19,11
26048,44,22,19
153,44,6,17
39456,44,28,11
38614,44,3,17
33814,44,18,14
27050,44,13,11
5447,44,16,7
36132,44,6,13
22496,44,25,15
34822,44,25,8
13599,44,23,19
33930,44,31,8
36042,44,14,4
15225,44,9,16
2168,44,19,7
1520,44,5,13
31121,44,1,11
597,44,26,8
23538,44,10,19
20207,44,33,20
14784,44,9,11
27988,44,16,19
34364,43,20,1
28028,43,17,14
28136,43,18,11
18189,43,15,3
198,43,14,20
39897,43,19,20
10855,43,15,12
298,43,25,7
11196,43,18,19
13625,43,13,11
10721,43,15,1
18769,43,33,7
39506,43,20,19
39484,43,25,8
39406,43,24,7
18964,43,8,11
18967,43,21,1
10591,43,6,13
39188,43,11,3
658,43,34,19
19192,43,15,9
734,43,12,20
19406,43,17,6
19411,43,24,16
10345,43,6,6
17999,43,19,7
38209,43,8,21
19942,43,14,13
1155,43,22,19
13209,43,14,3
10135,43,21,19
11340,43,13,21
37958,43,20,1
37942,43,9,11
37910,43,26,4
20174,43,9,11
1324,43,8,17
1386,43,16,13
37483,43,3,13
37459,43,19,16
1472,43,25,8
37394,43,21,5
37391,43,5,11
37278,43,15,19
13141,43,14,1
37174,43,15,13
37146,43,5,17
37054,43,15,1
20867,43,16,21
20873,43,10,13
17392,43,15,5
17377,43,36,18
9628,43,12,5
13065,43,15,11
36613,43,11,16
14246,43,14,11
11455,43,14,1
21197,43,10,9
21373,43,19,7
2044,43,12,17
36153,43,23,16
11057,43,8,11
21570,43,24,7
36041,43,26,8
17227,43,12,8
9207,43,22,1
17958,43,17,17
35667,43,4,2
35564,43,12,11
17166,43,4,17
35524,43,6,15
2399,43,17,13
17156,43,21,19
11564,43,7,4
35450,43,21,2
12917,43,8,11
35434,43,13,13
22138,43,28,5
35337,43,21,12
17109,43,13,3
14547,43,16,11
17101,43,36,7
35099,43,9,16
35098,43,21,1
8907,43,19,13
22572,43,13,11
22700,43,31,19
2896,43,15,16
8683,43,9,11
13509,43,7,11
23093,43,14,19
23101,43,14,11
8557,43,16,13
3102,43,22,19
23496,43,17,11
33778,43,21,7
11705,43,9,11
33712,43,36,4
33676,43,19,16
23688,43,18,1
33530,43,15,11
33475,43,10,11
33441,43,18,3
13429,43,11,17
33327,43,11,18
23923,43,10,15
33281,43,22,19
11746,43,10,9
14928,43,18,11
16737,43,19,18
24100,43,21,16
32998,43,21,19
12688,43,12,11
24268,43,9,6
3897,43,3,11
32663,43,14,4
32598,43,6,11
7890,43,1,17
13439,43,17,17
24689,43,8,13
7816,43,22,19
4090,43,25,7
32191,43,6,9
7716,43,5,17
7668,43,18,16
25112,43,24,8
81,43,25,1
31794,43,20,1
31745,43,21,5
4433,43,19,1
25413,43,12,5
31498,43,8,11
31464,43,9,13
31434,43,15,6
4527,43,13,20
25519,43,24,11
25524,43,30,18
7438,43,10,11
31303,43,11,9
25612,43,10,17
16404,43,16,17
7321,43,16,8
31083,43,13,15
7289,43,7,11
30987,43,15,1
30916,43,29,6
4786,43,16,16
26065,43,15,1
4819,43,13,11
12474,43,20,7
22,43,19,11
6943,43,11,1
5119,43,19,15
26542,43,25,19
11999,43,19,7
5190,43,24,19
30045,43,33,19
30040,43,3,17
12006,43,12,1
5211,43,0,2
26757,43,26,8
12014,43,11,1
29799,43,32,5
27053,43,26,17
29486,43,12,9
15671,43,13,19
5524,43,5,1
29415,43,16,13
6536,43,2,17
5724,43,19,11
28991,43,7,11
27550,43,7,9
12244,43,14,19
27742,43,18,20
27745,43,17,11
27776,43,8,17
44332,43,21,13
43362,43,11,1
44151,43,19,3
44403,43,11,11
49312,43,18,13
48184,43,29,19
40635,43,14,9
44415,43,17,16
48542,43,16,1
46897,43,18,20
47797,43,16,5
42426,43,27,4
48264,43,10,4
43167,43,8,6
47204,43,35,16
48001,43,28,7
46192,43,16,19
48772,43,36,19
44438,43,18,5
41378,43,25,20
49277,43,11,9
44215,43,18,11
40952,43,6,7
41210,43,15,11
48030,43,8,11
48661,43,20,19
43757,43,7,17
42930,43,13,4
45823,43,13,11
45676,43,10,11
47254,43,3,13
49399,43,17,13
49457,43,6,13
44370,43,9,11
46717,43,13,19
41285,43,11,1
47522,43,22,7
42525,43,14,8
44783,43,31,8
47321,43,4,19
44688,43,7,11
47881,43,17,7
43220,43,28,14
46101,43,20,15
48563,43,23,19
46243,43,25,8
41428,42,23,15
48463,42,7,11
47871,42,31,14
41029,42,22,14
45719,42,19,11
47816,42,27,16
47858,42,7,11
40818,42,26,19
43242,42,28,6
41204,42,10,11
45046,42,9,17
48896,42,14,9
43480,42,4,4
41180,42,17,11
46351,42,10,9
43229,42,11,15
46806,42,14,13
43581,42,18,9
42639,42,27,19
42990,42,8,9
41240,42,14,11
45160,42,19,7
43347,42,11,11
41159,42,15,17
45649,42,20,7
41713,42,12,11
43872,42,21,13
49536,42,10,7
49211,42,23,20
45015,42,12,7
42353,42,21,14
47268,42,23,1
49516,42,13,1
43653,42,22,7
41566,42,8,11
48714,42,8,20
41473,42,23,7
44168,42,10,13
45790,42,23,7
44380,42,13,2
48344,42,23,4
41246,42,19,19
45396,42,19,19
43547,42,21,3
10883,42,5,13
19249,42,11,11
33506,42,12,8
20340,42,20,1
32279,42,15,14
8783,42,29,5
21277,42,10,20
19900,42,5,11
8768,42,14,7
28510,42,8,1
8198,42,14,1
29764,42,27,13
19547,42,21,12
6363,42,14,19
21716,42,26,14
18780,42,22,19
30426,42,12,11
39122,42,0,13
3817,42,27,7
30843,42,16,20
5195,42,14,11
2250,42,21,19
2194,42,15,7
2945,42,6,6
8625,42,6,6
14855,42,16,19
16313,42,15,19
36673,42,11,11
26676,42,4,13
37008,42,18,13
2696,42,17,19
21930,42,24,16
26305,42,10,15
10316,42,13,11
25605,42,10,7
23936,42,18,19
33561,42,10,4
40212,42,7,14
15144,42,9,9
2199,42,6,11
19636,42,4,17
38219,42,24,17
22635,42,6,11
31291,42,20,7
30540,42,9,11
11552,42,12,6
943,42,12,11
30790,42,31,19
1058,42,13,19
8878,42,7,13
9467,42,16,17
19806,42,20,1
21952,42,32,19
15395,42,13,19
136,42,22,19
9476,42,7,13
11059,42,20,9
21552,42,16,13
37689,42,3,17
23770,42,8,17
1874,42,13,11
21609,42,15,11
32702,42,13,5
13890,42,23,1
35928,42,8,11
36982,42,18,19
2703,42,9,17
15420,42,21,7
30085,42,11,7
35011,42,6,11
8640,42,15,11
19014,42,19,19
16420,42,10,11
29316,42,13,11
1325,42,11,13
17222,42,24,8
36128,42,26,1
17195,42,14,20
29699,42,12,12
297,42,6,21
7698,42,16,16
30663,42,24,12
13905,42,7,6
30665,42,16,4
7800,42,17,9
31649,42,7,11
34555,42,4,11
9012,42,20,3
11804,42,21,8
20821,42,18,18
32036,42,12,13
32045,42,19,16
12394,42,26,7
24990,42,17,19
8453,42,11,11
14510,42,9,15
34788,42,26,7
38846,42,7,15
24822,42,18,11
9729,42,19,1
21921,42,11,11
24958,42,18,11
3364,42,9,11
16413,42,17,19
11015,42,23,12
11433,42,11,1
9008,42,21,17
24748,42,31,7
10950,42,17,14
3762,42,3,13
12201,42,14,11
37778,42,9,17
8462,42,20,13
2870,42,31,7
12257,42,22,12
11670,42,8,17
34365,42,12,12
12270,42,24,8
33695,42,19,15
18863,42,11,11
24077,42,23,3
18367,42,26,16
39933,42,30,5
19143,42,14,15
24741,42,12,11
4059,42,4,17
36035,42,18,9
32954,42,9,1
37130,42,6,13
24919,42,23,7
16967,42,20,4
20461,42,9,15
15326,42,5,13
29162,42,29,16
24690,42,14,19
20932,42,13,1
23604,42,6,9
31480,42,20,17
37946,42,15,2
20068,42,1,11
11103,42,10,7
10797,42,28,18
11010,42,14,7
35990,42,18,11
36166,42,30,7
31028,42,20,16
12737,42,2,11
5156,42,5,13
28910,42,20,19
12898,42,22,9
6798,42,9,11
30167,42,13,21
22623,42,12,19
32295,42,0,13
34512,42,4,16
793,42,21,4
37245,42,28,9
10972,42,20,8
36457,42,23,9
35100,42,4,19
15668,42,12,12
38046,42,21,12
21453,42,12,19
4051,42,21,9
13628,42,9,1
25128,42,17,19
32991,42,11,19
5481,42,8,1
14768,42,5,11
38064,42,15,16
19409,42,7,17
10810,42,11,18
31432,42,11,15
17965,42,10,15
12800,42,14,15
32348,42,15,13
10395,42,19,19
26496,42,16,6
11942,42,15,12
35474,42,5,17
21422,42,16,9
38675,42,15,17
37515,42,9,20
26465,42,8,11
13364,42,21,8
31908,42,5,12
19473,42,20,20
15484,42,7,11
29122,42,17,5
35790,42,13,13
11537,42,4,2
14274,42,18,14
28097,42,3,19
10156,42,28,3
19122,42,21,19
31669,41,8,13
31710,41,27,1
9857,41,19,7
31749,41,7,15
12181,41,8,2
14789,41,28,7
2354,41,5,11
24766,41,15,7
22848,41,13,20
178,41,24,1
28845,41,23,13
9640,41,15,1
37135,41,24,17
36217,41,22,13
7629,41,20,19
3363,41,13,15
32286,41,28,9
37071,41,9,7
11416,41,12,13
22972,41,11,17
33166,41,21,18
3510,41,33,14
30084,41,26,9
3359,41,26,1
16992,41,5,21
28815,41,20,8
10943,41,18,19
4202,41,11,14
7793,41,34,13
29803,41,14,19
36226,41,19,4
24098,41,11,7
35539,41,6,11
9303,41,31,7
16966,41,7,13
22014,41,15,11
20892,41,15,17
15800,41,23,21
2904,41,16,4
32123,41,6,13
32198,41,13,7
15116,41,10,13
35562,41,2,21
18043,41,5,18
26595,41,18,13
22625,41,12,11
18820,41,25,19
5498,41,5,13
24274,41,25,16
17204,41,17,17
17257,41,6,11
40103,41,19,7
9280,41,14,6
27800,41,12,7
17659,41,14,13
3068,41,2,4
12225,41,21,19
30362,41,18,15
433,41,17,19
29831,41,23,7
29097,41,28,1
14317,41,29,19
38551,41,25,19
6214,41,12,1
38529,41,36,5
7031,41,12,4
30496,41,3,16
21359,41,8,14
27225,41,8,21
27228,41,17,17
23090,41,19,11
10303,41,27,7
5905,41,7,7
29389,41,10,19
10286,41,7,12
23966,41,7,17
30575,41,27,19
5397,41,7,17
22860,41,12,20
3441,41,12,19
13897,41,17,13
13900,41,26,16
5567,41,7,16
4886,41,6,7
29324,41,11,19
32695,41,15,19
17612,41,18,19
2699,41,7,13
19786,41,7,11
16998,41,3,11
21885,41,24,14
9514,41,18,14
19827,41,13,1
13234,41,3,13
34180,41,25,19
8535,41,18,3
7178,41,14,5
17186,41,7,7
15966,41,24,1
39052,41,25,7
646,41,23,7
39829,41,18,9
6678,41,14,13
19032,41,11,1
30879,41,24,14
2910,41,20,11
19926,41,21,15
7943,41,9,21
12273,41,17,15
32593,41,19,16
25959,41,8,13
25958,41,4,1
67,41,8,13
25943,41,18,18
34315,41,1,13
3637,41,6,4
2746,41,9,1
4752,41,23,16
17578,41,11,16
26931,41,7,11
22385,41,33,19
29725,41,11,11
9319,41,16,11
40165,41,19,2
11017,41,11,14
18145,41,18,17
28602,41,17,19
29003,41,28,1
17054,41,12,11
3423,41,27,8
40121,41,13,11
36464,41,20,19
4727,41,11,6
14448,41,14,17
24137,41,1,13
24545,41,21,19
3493,41,7,4
3419,41,16,1
22479,41,17,19
2617,41,13,11
11935,41,15,19
6743,41,22,20
2751,41,21,6
3183,41,12,17
29754,41,11,11
5469,41,13,7
4670,41,2,11
23328,41,3,11
3978,41,20,7
31166,41,21,16
2590,41,12,5
10020,41,34,5
14624,41,7,7
7373,41,9,11
244,41,12,9
39104,41,9,17
36088,41,29,7
17778,41,14,1
21807,41,14,19
4585,41,26,13
34670,41,14,15
7876,41,2,13
31314,41,3,17
12711,41,17,7
22214,41,11,18
4023,41,28,8
27733,41,5,11
6070,41,9,13
33573,41,20,9
37579,41,8,13
10963,41,6,11
37554,41,9,17
32431,41,5,11
34814,41,13,14
12907,41,19,13
16796,41,19,1
27345,41,6,11
37505,41,29,7
37482,41,5,11
25452,41,10,1
33890,41,21,16
15246,41,8,19
20441,41,28,2
20452,41,29,9
22712,41,19,13
32345,41,28,15
28338,41,24,15
31552,41,8,13
8398,41,25,20
19277,41,19,16
38870,41,9,21
22154,41,6,11
15214,41,30,7
2153,41,22,3
44733,41,15,16
40528,41,27,3
49575,41,30,21
42227,41,6,16
